flight,dep_time,dep_delay
725,543,-2
79,550,-10
731,552,-8
5716,553,-7
125,553,-7
4650,555,-5
3768,555,-5
4201,556,-4
343,556,-4
371,556,-4
461,556,-4
4401,556,-9
1833,556,-4
4708,557,-4
49,557,-3
71,557,-3
1318,559,-1
5694,600,0
345,600,0
301,600,0
328,600,0
959,601,1
1036,603,-2
303,604,4
1895,606,-4
1837,606,-4
135,606,-4
4941,607,-3
575,612,-3
2057,612,-3
4518,614,-1
1567,614,-1
1919,615,5
1570,616,17
709,618,3
413,622,-8
991,623,1
707,624,24
507,625,25
2006,625,-5
1019,626,-4
849,627,-8
27,627,-3
3849,628,-2
772,628,-6
1433,628,-2
4424,629,-4
1483,629,-1
4576,629,-1
4560,630,-3
245,631,1
4646,633,3
910,633,-1
711,634,-1
1528,634,9
4419,635,5
468,636,11
3839,637,1
1002,637,-3
5259,638,-12
4122,639,-1
102,642,-5
926,643,-2
389,644,-1
338,644,-1
1415,653,-2
1865,653,-7
2285,654,-6
1555,654,-5
1547,655,-4
2003,655,-5
2163,655,-5
763,656,-4
4583,657,-2
1815,657,-2
981,658,-2
203,658,3
1879,658,-2
399,658,-2
1162,700,0
4246,701,2
671,701,1
1455,701,-4
510,702,4
4534,703,-2
117,704,9
1701,704,28
20,704,4
604,704,-1
1524,706,1
715,707,-8
550,707,7
443,710,-5
825,712,-3
850,714,-6
4559,715,68
1526,715,0
831,716,-4
799,716,1
987,720,-1
3737,720,10
1724,722,2
11,724,-1
1601,724,-5
2083,727,-3
11,728,-2
20,729,-6
807,729,-1
33,730,0
1091,731,2
44,733,-3
1889,736,-4
482,737,7
4106,740,-5
759,740,0
59,742,-3
643,742,5
983,742,-3
549,742,-3
3611,745,-5
4023,749,-6
2119,751,-2
2047,752,-7
4214,755,-5
517,756,-4
1481,756,11
2143,757,-3
733,757,2
397,758,-1
505,758,-1
3538,759,-6
3,759,-1
1271,759,-1
900,800,0
1733,800,1
4294,801,-2
4406,801,-9
429,801,2
341,804,15
346,805,-5
1172,805,0
1838,806,-4
655,807,-3
1959,808,-2
1167,809,-6
1051,810,0
1109,810,-7
269,811,1
1429,811,-4
4490,812,-3
675,814,-1
3521,815,0
914,815,-2
4457,817,18
4655,817,-3
4418,819,-6
487,821,-4
4537,822,12
4220,822,-8
3815,825,-4
871,825,-4
905,826,-4
2395,827,0
341,827,-3
301,828,-2
457,828,-6
4388,829,-4
4690,829,-5
4412,830,5
4610,831,-4
4548,832,-2
835,835,0
1170,835,0
4409,836,-1
3405,837,-8
3422,837,-3
611,837,10
181,837,17
1517,837,2
1268,839,-1
553,840,-5
4558,843,-7
717,846,26
1626,846,6
59,847,2
4125,848,-2
4164,850,-5
4250,850,21
4406,851,24
2279,851,111
667,851,-4
3353,853,-2
1747,853,-6
1429,853,-5
303,854,144
4364,855,-3
1,855,-5
120,855,-5
4334,856,-12
4691,856,36
485,857,-3
1885,857,-3
4478,857,-3
407,858,-2
1643,858,-2
4051,859,39
647,859,-1
1718,900,3
430,900,0
17,901,-3
1305,901,-4
548,901,1
565,901,-2
589,901,1
181,904,4
2379,904,-1
1061,905,0
305,909,129
41,909,-6
1519,909,1
56,910,0
634,911,5
76,911,11
715,912,102
1004,912,-7
1529,913,9
51,914,14
1589,914,-6
219,916,71
1103,917,-3
4140,923,-6
375,923,-7
766,923,-2
215,926,-3
251,926,-4
4582,926,6
4234,927,-2
4636,928,-1
4,933,-4
986,933,-2
1357,936,51
1223,936,9
2267,937,102
679,941,-4
57,941,19
309,944,119
361,944,4
1807,946,6
503,947,-13
5711,948,-11
3961,948,-2
3667,949,-6
4521,950,70
5736,954,-6
4670,954,-5
4654,955,0
258,955,-3
196,955,-4
1765,957,-3
1597,957,-4
75,957,-3
1623,958,4
1847,959,-1
789,959,-1
1529,1000,-5
1177,1000,0
499,1002,2
1855,1003,93
600,1009,16
3795,1010,0
1441,1010,-5
651,1012,-3
313,1014,104
319,1014,29
1903,1016,-5
1103,1017,2
3661,1018,48
1871,1019,39
347,1020,-3
5026,1021,-4
19,1024,-6
4471,1024,-6
4255,1025,-7
179,1026,-4
23,1026,-4
2343,1027,-3
2319,1028,12
31,1036,-4
4694,1038,-4
1573,1041,-4
4589,1043,-7
373,1044,-6
4411,1045,5
4662,1046,-4
583,1048,5
212,1049,-3
40,1051,1
545,1052,9
1647,1055,-5
2124,1055,-5
1275,1058,-2
3792,1058,-2
1298,1059,0
642,1100,0
2171,1101,1
641,1104,4
321,1104,4
4485,1108,-7
2099,1110,-5
739,1111,16
1143,1115,-1
4391,1117,-3
1235,1121,7
315,1123,-2
409,1124,-6
695,1125,-5
1250,1126,-4
1277,1126,-1
1085,1126,-4
703,1127,-3
133,1128,-1
1031,1129,15
4553,1131,-4
1057,1132,7
2219,1133,-1
2044,1140,40
1623,1142,2
1174,1143,-2
24,1144,29
1875,1145,0
4646,1145,-5
3483,1148,-7
401,1149,4
1707,1149,5
353,1151,-4
3,1152,-8
1174,1152,-8
4090,1153,-6
25,1153,-7
4425,1153,-7
4658,1153,-7
1105,1153,3
523,1156,-4
625,1156,-2
4601,1156,-4
930,1157,17
794,1200,15
4431,1200,-5
1,1201,38
1443,1202,2
4301,1204,30
743,1205,0
4087,1211,-4
673,1213,-7
3697,1213,-7
1947,1217,17
1227,1219,2
133,1220,0
1668,1221,56
4347,1223,39
66,1225,0
4135,1227,-3
2174,1228,-7
4404,1230,-5
863,1233,33
831,1233,8
2041,1235,-5
1853,1239,-1
564,1239,-1
1850,1240,-5
1131,1241,-3
1685,1242,-8
2253,1245,0
428,1249,-2
4893,1250,0
3638,1250,-10
4426,1250,-10
3762,1253,-7
329,1253,-7
1219,1253,-4
4158,1254,-5
1006,1254,-5
4950,1255,-5
991,1255,0
4450,1256,40
32,1257,-2
1251,1257,2
1673,1258,5
348,1300,-8
2596,1300,0
1205,1303,3
4564,1305,-10
1140,1306,4
1459,1306,7
4129,1307,6
1186,1307,30
27,1309,40
781,1309,9
1615,1310,-5
4640,1311,41
393,1312,-3
209,1313,15
3826,1314,44
4368,1315,0
4475,1318,-7
4628,1321,1
5273,1321,126
3840,1326,-4
411,1326,-4
1110,1328,8
654,1331,1
745,1333,48
753,1333,3
505,1334,19
355,1335,5
525,1336,-4
4231,1338,18
117,1340,-5
431,1346,11
688,1346,-4
1705,1348,-2
1249,1348,-2
2162,1349,-1
602,1351,-4
5712,1353,-6
1073,1354,9
705,1354,30
4577,1357,7
1783,1358,2
4280,1403,34
2247,1404,4
83,1408,13
349,1409,-2
4120,1411,56
1164,1413,28
935,1414,-1
4171,1415,24
980,1415,-3
3728,1417,-3
424,1417,-1
4370,1418,21
1010,1418,-4
15,1418,37
4491,1419,9
4687,1421,6
257,1425,-4
1618,1427,7
4588,1427,7
3750,1428,-7
883,1431,1
1902,1431,-4
1344,1432,-3
347,1433,-4
1819,1436,7
1161,1437,8
4596,1438,-7
1445,1438,-7
615,1441,66
1246,1441,1
4181,1443,1
4434,1443,46
4669,1445,0
4172,1446,-4
407,1446,1
3303,1447,22
3452,1448,3
4403,1448,-2
223,1449,4
2132,1449,-11
4372,1450,14
2179,1451,-9
1769,1452,-3
1231,1452,0
1053,1453,-6
2126,1453,23
1175,1453,14
337,1454,-1
963,1454,-6
4429,1454,-6
473,1454,-1
4326,1455,-5
377,1455,-4
477,1455,9
4571,1456,-3
8,1456,1
720,1456,-4
4357,1457,1
4113,1458,-2
2347,1458,-2
1054,1459,2
3318,1500,5
2079,1500,65
4447,1502,-8
61,1503,6
551,1503,162
745,1503,-2
471,1504,20
3817,1505,-4
4333,1507,-8
685,1507,7
141,1508,11
1813,1509,19
4309,1510,0
235,1511,5
3393,1512,7
2115,1515,-5
759,1516,11
4579,1517,7
4146,1518,-12
3835,1519,-8
63,1519,20
2081,1519,-1
315,1521,11
4581,1522,2
537,1523,6
2223,1523,-7
1452,1525,19
4525,1525,-5
4576,1527,5
1665,1528,-2
4381,1529,39
1039,1530,0
680,1530,0
1624,1533,3
153,1536,18
1925,1537,37
3719,1538,8
137,1539,6
53,1539,24
3267,1540,12
3523,1540,0
1942,1540,-5
4178,1545,5
133,1546,1
917,1546,-4
3635,1547,2
161,1547,7
703,1548,3
4572,1549,62
1138,1549,4
4105,1550,30
119,1550,53
3427,1551,1
3771,1551,-11
3985,1551,-9
509,1552,-8
565,1553,-7
161,1554,-6
1771,1554,-1
1580,1554,3
3820,1556,-3
3355,1557,7
4415,1558,-7
847,1559,-1
256,1559,-1
1331,1600,0
1200,1601,1
387,1602,2
4,1604,4
95,1604,16
620,1605,5
91,1605,-5
1508,1605,0
350,1606,1
4352,1607,32
341,1607,-3
157,1613,4
12,1614,19
3325,1617,12
2377,1617,32
985,1619,4
3823,1619,54
35,1622,2
4141,1624,-9
2043,1624,174
4661,1624,-1
4645,1625,-4
3689,1625,15
675,1626,-4
1773,1628,38
2231,1629,-1
1078,1630,0
3695,1631,-4
1695,1632,37
559,1633,13
656,1633,-2
3387,1635,20
1619,1635,20
190,1635,0
4092,1637,21
4997,1637,-8
4027,1638,-7
1638,1639,4
139,1640,0
773,1643,3
763,1643,68
1790,1644,-6
4622,1644,24
27,1645,15
4485,1650,10
4705,1650,15
706,1651,-4
733,1651,1
185,1652,2
4323,1652,-8
1473,1654,9
3805,1656,21
15,1657,-3
2042,1657,-3
2773,1657,7
3453,1658,58
31,1658,-2
4540,1658,18
127,1659,-1
689,1659,-1
257,1700,0
329,1700,0
1499,1700,0
1905,1702,-3
1066,1704,4
1447,1704,-6
699,1705,-5
695,1706,-4
4410,1706,1
4342,1707,-3
1585,1709,-6
531,1709,10
509,1709,9
1467,1711,71
143,1712,36
4202,1713,3
1259,1713,8
503,1714,-1
4271,1716,57
163,1719,-1
1779,1719,-1
623,1720,-10
181,1720,35
1999,1720,0
413,1721,26
449,1724,-6
543,1725,-4
512,1725,0
5486,1727,77
1176,1727,48
4480,1728,-1
1418,1728,18
4479,1728,8
145,1730,5
1134,1730,5
1637,1731,1
630,1731,41
4299,1732,73
179,1732,2
1185,1732,3
345,1734,14
1351,1735,15
4413,1737,-8
1109,1737,12
2331,1740,-5
74,1741,7
547,1745,0
4144,1748,23
4373,1750,47
1927,1750,5
535,1751,-2
391,1752,7
1721,1752,23
785,1754,9
1394,1755,10
426,1755,-5
1047,1757,-3
1292,1757,-2
4300,1758,36
1635,1758,128
989,1758,-2
1111,1758,-2
4626,1758,-7
4321,1801,2
1085,1801,86
4382,1803,33
1611,1804,-6
128,1804,19
1053,1804,-5
738,1805,38
217,1806,-4
731,1806,1
1269,1806,-2
4277,1808,-7
812,1808,-2
1016,1809,9
2019,1810,-5
373,1811,11
173,1812,-3
1454,1814,47
5054,1815,0
627,1816,18
7,1817,2
119,1819,-1
1703,1819,4
5203,1820,-10
926,1820,5
4674,1820,-10
85,1821,171
1228,1822,32
1973,1822,-7
3542,1823,13
593,1823,4
612,1827,0
2582,1829,14
359,1830,-5
1030,1830,0
269,1832,2
3730,1833,-7
4207,1834,174
3424,1838,23
575,1839,99
2019,1839,-11
9,1841,56
4410,1843,15
2190,1843,-2
527,1845,55
4649,1845,-10
4484,1846,36
1613,1847,-8
951,1847,-8
4255,1847,82
4520,1849,30
45,1849,20
5038,1850,-8
177,1850,65
2391,1850,-5
645,1852,-8
1255,1853,-7
2187,1853,-7
1491,1855,0
5714,1856,-4
171,1856,-3
947,1856,-4
2944,1856,-4
1465,1857,-3
711,1858,-1
87,1858,-2
4627,1859,-5
4131,1902,-2
3375,1904,125
4569,1904,-6
2075,1905,-5
643,1908,-2
4085,1909,-6
21,1909,4
1307,1910,81
1729,1910,-5
29,1914,24
272,1915,45
359,1916,-4
4670,1918,1
83,1918,-2
954,1918,18
1345,1919,-1
6,1920,0
1485,1920,-5
3828,1922,22
2139,1922,-3
4019,1923,68
1139,1924,19
1435,1926,-4
1715,1926,-4
4532,1928,0
1643,1928,53
353,1929,69
511,1933,123
3369,1933,48
4127,1933,8
1022,1934,-1
4543,1938,33
3373,1938,18
4091,1939,-1
4304,1941,-5
979,1941,102
1723,1942,27
4204,1944,9
1854,1946,16
2159,1946,56
155,1949,50
91,1950,65
4423,1950,-9
1787,1951,11
3783,1951,11
3314,1954,9
1709,1954,-1
381,1956,16
645,1957,12
1147,1957,-3
983,1957,-8
1094,1957,-3
3798,1958,28
3899,1958,23
402,2001,1
3944,2001,86
1596,2003,3
1222,2004,4
4224,2005,0
2370,2005,40
4517,2007,82
87,2008,56
2027,2008,268
4462,2011,24
369,2012,252
4312,2013,23
4333,2014,39
3525,2015,60
1762,2015,0
4555,2015,0
415,2019,19
4033,2020,15
354,2021,-9
2131,2022,102
771,2023,-7
3822,2024,24
165,2025,-4
4662,2028,8
3609,2030,1
4309,2031,-7
4108,2033,48
4227,2033,108
1225,2033,3
1243,2033,-2
791,2036,61
115,2036,6
47,2038,23
4348,2040,11
4133,2040,35
1417,2042,12
891,2042,106
305,2043,43
371,2044,-1
1020,2046,-4
619,2046,6
1601,2046,1
39,2048,78
195,2049,54
4573,2051,-4
1692,2054,49
3744,2054,-6
3459,2056,291
227,2056,16
1069,2056,31
946,2058,-2
5676,2059,59
3274,2100,90
4695,2100,2
677,2101,21
3819,2102,-5
4119,2103,-2
299,2104,39
4507,2105,5
4584,2106,6
147,2108,23
3320,2110,70
399,2111,11
629,2113,38
130,2114,158
2363,2114,14
5693,2119,103
4449,2119,-6
3833,2127,-2
1071,2128,53
529,2129,14
199,2129,-1
528,2129,4
4313,2131,13
383,2133,3
185,2137,2
21,2140,0
515,2145,0
701,2151,16
97,2152,32
43,2154,-1
4257,2155,-4
11,2155,-4
4322,2157,-2
4162,2203,4
4660,2210,45
3395,2211,86
35,2220,35
713,2222,-7
2155,2240,41
128,2245,0
1109,2245,50
3439,2257,177
608,2257,12
22,2258,8
30,2308,23
112,2317,22
1018,2322,24
739,2349,-10
4241,NA,NA
321,NA,NA
327,NA,NA
717,NA,NA
721,NA,NA
731,NA,NA
1757,NA,NA
4599,NA,NA
714,NA,NA
719,NA,NA
707,25,26
608,106,141
1030,456,-4
1018,520,-5
404,531,1
1141,546,6
343,551,-9
731,551,-9
49,553,-7
461,553,-7
71,554,-6
4911,555,-5
507,555,-5
5716,556,-4
125,556,-4
4650,556,-4
1833,556,-4
4708,557,-4
79,557,-3
303,559,-1
1036,600,-5
4401,600,-5
345,601,1
3768,601,1
959,602,2
6055,603,3
707,603,3
370,603,-5
654,603,-5
4941,604,-6
1895,604,-6
135,604,-6
301,606,6
1919,606,-4
1669,606,7
1837,607,-3
725,608,23
1429,608,-2
4201,609,9
4518,609,-6
709,610,-5
575,610,-5
1701,610,-2
1567,611,-4
3856,615,0
1019,616,-14
1662,617,-4
4559,618,11
4576,620,-10
245,622,-8
4599,623,-7
1433,625,-5
413,628,-2
27,628,-2
4419,629,-1
4424,629,-4
4471,629,-1
4646,629,-1
3839,632,-4
4560,632,2
772,632,-2
849,633,-2
910,633,-6
1627,633,-2
371,636,36
421,636,1
303,637,7
4122,639,-1
711,639,4
2006,640,10
926,640,-5
1002,641,1
389,642,-3
102,643,-4
338,646,1
4241,648,3
719,648,3
1415,650,-5
1879,651,-9
550,651,-9
117,653,-2
1547,654,-5
1815,655,-4
203,655,0
2003,657,-3
2163,657,-3
399,700,0
20,700,0
4534,701,-4
1665,701,11
1506,702,3
1162,703,3
4304,704,-1
2279,705,5
775,705,0
1655,707,2
4334,708,34
799,708,-7
3737,710,0
1526,710,-5
443,712,-3
825,712,-3
831,712,-8
884,712,-8
763,715,15
981,716,16
850,716,-4
1865,719,19
671,721,21
987,721,0
715,721,6
715,724,-6
2083,724,-6
11,725,0
441,725,26
11,727,-3
33,728,-2
807,728,-2
44,732,-4
20,733,-2
2285,734,34
643,735,-2
1889,737,-3
1179,737,-2
305,741,41
1601,741,12
341,744,-5
393,744,-1
4023,745,-10
983,745,0
59,746,1
3611,747,-3
2119,748,-5
1481,748,3
309,752,7
3259,753,-6
2267,753,-2
2047,754,-5
733,754,-1
248,755,-4
2143,756,-4
1539,756,-3
4214,758,-2
1172,758,-7
1271,758,-2
397,759,0
4457,800,1
517,800,0
4246,801,41
1733,801,2
900,802,2
3538,805,0
4406,805,-5
328,805,6
4537,807,-3
3,807,7
1429,807,-8
1959,808,-2
1167,808,-7
4490,809,-6
346,810,0
10,810,40
675,810,-5
3521,811,-4
1838,811,1
4294,812,9
655,813,3
219,813,8
3578,814,-6
1109,815,-2
4655,815,-5
4691,818,-4
914,818,1
181,819,-1
717,819,-1
4652,820,-7
2395,820,-7
4418,820,-5
4690,821,-8
487,824,-1
4051,825,5
301,826,-4
1601,828,-1
1480,829,-1
4220,830,-5
1051,830,20
4521,830,-10
269,831,21
611,832,5
1170,833,-2
835,834,-1
112,834,5
4388,835,-6
4610,835,0
1268,836,-4
3422,837,-3
313,837,7
3832,841,41
553,841,-4
1357,842,-3
4558,843,-7
1626,843,3
905,844,14
4409,845,0
4260,846,4
4478,848,-12
4913,851,-4
1429,852,-6
1855,853,23
1885,853,-7
673,853,-7
4364,854,-4
717,854,19
485,854,-6
1747,856,-3
407,856,-4
714,856,-1
430,857,-3
1,858,-2
647,858,-2
120,858,-2
181,858,-2
1548,859,2
51,900,0
2379,900,-5
565,900,-3
1718,900,0
4125,901,11
1643,901,1
1305,902,-3
1153,904,0
544,907,7
59,908,23
17,909,5
634,910,4
41,914,-1
1519,914,6
1589,917,-3
1223,917,-3
56,918,8
4582,920,0
375,923,-7
1061,924,19
3661,925,-5
251,925,-5
4636,926,-3
1004,928,9
1871,934,-6
215,934,5
361,934,-6
4638,935,27
4,935,-2
57,937,15
986,937,2
3961,939,-11
4164,940,45
1807,942,2
3667,945,-10
4548,946,66
319,946,1
766,946,21
1117,947,73
503,950,-10
1027,950,-8
5711,951,-8
4670,952,-7
1765,953,-7
1103,954,34
1847,955,-5
789,955,-5
75,955,-5
196,957,-2
1529,958,-7
1177,958,-2
499,1000,0
1597,1000,5
679,1001,16
4250,1004,-2
4234,1007,38
1639,1007,-4
2319,1009,-7
3795,1009,-1
4140,1010,19
1441,1013,-2
1103,1014,-1
1903,1016,-5
600,1018,25
3681,1020,-5
731,1021,1
4471,1021,-9
347,1025,2
23,1026,-4
2343,1027,-3
19,1028,-2
4384,1029,14
179,1031,1
1623,1033,33
4689,1034,2
545,1037,-6
4240,1039,-1
4694,1039,-3
1573,1040,-5
5736,1041,41
31,1043,3
373,1045,-5
4662,1047,-3
354,1052,9
1060,1052,2
2044,1053,-7
642,1053,-7
952,1054,2
1275,1055,-5
3792,1055,-5
2124,1055,-5
641,1057,-3
2171,1057,-3
739,1058,3
4654,1100,65
1298,1100,0
1647,1101,1
1143,1101,-5
4589,1105,15
2099,1106,-9
5273,1108,-7
321,1110,10
4485,1110,-5
1031,1111,-3
3353,1112,137
24,1112,-3
1493,1116,2
703,1118,-12
315,1122,-3
4553,1123,-12
695,1124,-6
1707,1125,-5
1085,1126,-4
4301,1128,-5
2219,1129,-5
1625,1129,-1
1,1130,7
409,1130,0
1623,1131,-9
1250,1131,1
1661,1131,6
327,1134,9
930,1136,-4
1174,1138,-7
1875,1139,-6
401,1141,-4
1057,1141,16
4347,1143,-1
794,1145,0
4646,1145,-5
1174,1146,-14
4425,1149,-11
3815,1152,177
523,1154,-6
863,1154,-6
1443,1155,-5
353,1156,1
1461,1156,-4
3,1157,-3
1947,1157,-3
743,1201,-4
4431,1201,-4
625,1202,4
25,1205,5
3826,1206,-10
133,1215,46
3697,1215,-5
1757,1217,-3
551,1219,-2
673,1220,0
1227,1220,3
4087,1224,-6
27,1224,-5
4113,1231,-5
2174,1231,-4
133,1232,12
1186,1235,0
831,1237,12
4090,1238,39
1850,1238,-7
564,1238,-2
4193,1240,40
2253,1243,-2
1685,1243,-7
1131,1243,3
4426,1243,-17
4601,1243,43
317,1248,-3
4404,1249,14
4950,1252,-8
991,1253,-2
1251,1253,-2
1641,1254,1
329,1255,-5
1699,1255,-4
1006,1257,-2
781,1257,-3
343,1257,-2
1612,1257,-2
1459,1259,0
4658,1300,60
209,1301,3
4640,1302,32
3694,1303,13
321,1305,155
4158,1306,6
348,1306,-2
1256,1307,2
4129,1308,7
1615,1309,-6
4564,1310,-5
505,1315,0
3483,1317,82
32,1318,19
1110,1321,1
66,1323,58
2596,1324,24
4475,1324,-1
4120,1325,10
431,1325,-10
2043,1325,-5
3840,1328,-2
355,1328,-2
411,1328,-2
654,1328,-2
393,1334,19
117,1340,-5
525,1341,1
4280,1342,13
753,1342,12
4641,1343,85
15,1343,2
428,1344,-1
688,1344,-6
4171,1345,-5
4577,1348,-2
3638,1349,49
4370,1350,-7
2079,1351,-4
2162,1351,1
2041,1352,72
1073,1354,9
2247,1354,-6
424,1356,-3
615,1357,22
4231,1400,40
4491,1404,-6
349,1405,-6
1783,1406,10
705,1407,43
1164,1410,0
83,1414,19
4687,1418,3
1734,1422,4
5164,1423,-2
3728,1423,3
257,1423,-7
1705,1425,35
1819,1428,-1
602,1429,34
1902,1429,-6
1618,1429,9
1853,1430,110
3750,1430,-5
1344,1433,-2
4372,1434,-2
2126,1436,6
1175,1437,-3
471,1438,-6
437,1439,-1
1445,1439,-6
935,1443,28
4669,1443,-2
4572,1444,-3
3452,1444,-1
4596,1445,0
4357,1446,-10
1813,1447,-3
347,1447,10
1231,1447,-5
4172,1449,-1
4181,1450,8
4403,1450,0
477,1450,4
61,1451,-6
1053,1451,-8
1579,1451,16
337,1452,-3
2179,1454,-6
1010,1455,33
2132,1455,-5
141,1456,-1
2347,1456,-4
4434,1457,60
3393,1457,-8
963,1457,-3
3762,1458,118
720,1458,-2
4571,1459,-1
759,1459,-6
8,1500,5
4588,1501,41
63,1502,3
1161,1503,34
4326,1504,-3
3318,1504,9
4309,1504,-6
459,1505,5
745,1505,0
1418,1505,6
1925,1506,6
4544,1507,7
1769,1507,12
4333,1508,-7
4447,1509,-1
4429,1510,10
537,1514,-3
4368,1515,120
2115,1516,-4
3719,1520,-10
4105,1520,0
315,1520,10
4525,1522,-8
53,1522,7
4146,1524,-6
1452,1524,18
3823,1525,0
1665,1526,-4
595,1527,30
3835,1528,-2
1039,1529,-1
680,1529,-1
4352,1530,-5
3817,1531,22
3267,1532,4
763,1536,1
377,1537,38
407,1537,52
4667,1538,-2
137,1539,6
3635,1540,-5
153,1540,22
2377,1540,-5
3523,1541,1
1624,1542,13
1942,1543,-2
2027,1546,6
95,1546,-2
1773,1547,-1
161,1547,7
1138,1548,3
2081,1550,30
1116,1550,1
1695,1551,-4
3985,1552,-8
4579,1552,42
3601,1553,3
687,1553,-2
4178,1554,14
1771,1554,-1
4576,1555,33
1635,1555,5
4,1555,-5
473,1555,60
509,1556,-4
620,1557,-3
4415,1559,-6
12,1600,5
1508,1600,-5
847,1600,0
3459,1601,-4
5712,1602,123
161,1602,2
3820,1603,3
5486,1603,-7
1467,1603,3
350,1603,-2
1550,1605,5
91,1609,-1
369,1610,10
1619,1610,-5
4092,1616,0
1331,1616,6
4271,1618,-1
4622,1618,-2
917,1620,30
2231,1620,-10
3355,1621,31
4661,1621,-4
35,1621,1
85,1622,52
1593,1623,-2
341,1625,15
1200,1627,27
565,1628,28
675,1628,-2
3453,1630,30
656,1630,-5
4540,1633,-7
3695,1635,0
1672,1636,6
27,1637,7
1078,1639,-5
4027,1640,-5
985,1640,25
1473,1640,-5
4997,1641,-4
773,1641,1
3325,1643,38
3387,1643,28
181,1644,-1
1638,1644,9
1790,1646,-4
185,1647,-3
3689,1649,39
157,1650,41
1176,1651,12
119,1651,114
733,1651,1
706,1652,-3
190,1652,17
1499,1654,-6
329,1654,-6
4323,1654,-6
3375,1655,-4
257,1655,-5
127,1655,-5
4581,1656,96
31,1657,-3
1259,1657,-8
1066,1658,-2
4410,1658,-7
2042,1659,-1
630,1702,12
133,1703,78
1905,1703,-2
1447,1704,-6
695,1706,-4
143,1706,30
2773,1706,16
139,1707,27
250,1708,0
503,1711,-4
1585,1712,-3
4702,1713,44
509,1713,-6
699,1714,4
413,1714,19
4479,1715,-5
1351,1716,-4
531,1717,-3
15,1720,20
703,1722,97
4255,1722,-3
4144,1723,-2
512,1723,-2
623,1724,-6
1185,1725,-4
1109,1725,0
74,1727,-7
449,1728,-2
4485,1729,49
4202,1730,20
4705,1730,55
3771,1731,89
4316,1733,23
4373,1733,30
163,1733,13
543,1734,5
4411,1735,51
2331,1736,-9
1134,1736,11
145,1737,12
1085,1738,63
1779,1738,18
785,1739,-6
1999,1744,24
391,1745,0
1394,1745,0
1927,1746,1
1637,1747,-3
1307,1752,3
1016,1753,-7
989,1754,-6
738,1754,27
241,1755,25
535,1756,3
128,1757,12
9,1759,14
1047,1759,-1
373,1802,2
547,1803,18
4484,1803,-7
1053,1803,-5
689,1805,65
2019,1806,-9
1221,1806,6
4277,1807,-8
7,1808,-7
527,1808,18
217,1808,-2
4019,1809,-6
731,1809,4
5054,1810,-5
1611,1811,1
1292,1811,1
691,1812,12
1739,1812,62
243,1813,13
4299,1815,116
345,1815,55
173,1815,0
4382,1816,46
3424,1819,4
119,1819,-1
353,1820,0
812,1820,10
4300,1822,60
4674,1822,-8
1973,1823,-6
1111,1826,26
4573,1827,27
3944,1827,-8
593,1827,8
4502,1829,134
269,1830,0
272,1830,0
1139,1830,0
511,1831,61
1643,1832,-3
926,1832,17
2582,1832,17
1269,1834,14
4517,1838,-7
4626,1839,34
1703,1839,24
2019,1841,-9
3730,1841,1
2190,1842,-3
2159,1845,-5
612,1845,18
4520,1846,27
2131,1850,10
2391,1850,-5
1613,1852,-3
359,1852,17
4480,1853,84
1491,1853,-2
5038,1854,-4
4649,1854,-1
5714,1855,-5
947,1855,-5
711,1856,-3
171,1856,-3
4627,1859,-1
87,1859,-1
1255,1859,-1
891,1900,4
2075,1901,-9
1127,1901,-4
2944,1902,2
4569,1902,-8
1443,1903,65
4543,1907,2
3369,1907,22
29,1907,17
2187,1909,9
954,1910,10
4227,1914,29
155,1914,15
1345,1914,-6
645,1915,15
359,1916,-4
1168,1916,1
575,1917,137
2139,1917,-8
2370,1920,-5
6,1920,0
3525,1922,7
3798,1922,-8
4127,1922,-3
1485,1924,-1
5683,1926,26
83,1927,7
3274,1928,-2
1435,1928,-2
4532,1929,1
3542,1930,80
1854,1930,0
1416,1931,-4
1715,1933,3
4333,1934,-1
4204,1935,6
3368,1935,35
1465,1935,35
1729,1936,21
791,1941,6
3783,1941,1
4131,1942,38
645,1942,-3
951,1943,48
4091,1946,6
21,1946,41
1709,1946,-9
39,1947,17
1787,1948,8
130,1948,72
3320,1950,-10
3899,1952,17
3314,1952,7
195,1952,-3
4423,1952,-7
695,1952,-8
402,1954,-6
1147,1954,-6
3439,1955,-5
4033,1959,-6
91,2001,76
381,2005,25
983,2005,0
4085,2006,51
4555,2006,-9
711,2006,1
4108,2010,25
177,2010,145
4106,2012,12
5693,2014,38
415,2017,17
771,2019,-11
1069,2020,-5
4348,2028,-1
4412,2029,42
354,2029,-1
1574,2029,29
115,2030,0
1,2030,0
1417,2030,0
4309,2031,31
1299,2031,31
4312,2034,44
371,2035,-10
3395,2036,-9
47,2037,22
227,2038,-2
629,2039,4
1243,2040,5
890,2041,41
4133,2042,37
165,2045,16
677,2046,6
147,2047,2
619,2048,8
87,2048,96
3744,2048,-12
4662,2050,30
4584,2055,-5
4507,2056,-4
1482,2056,31
399,2057,-3
179,2058,208
2363,2059,-1
3373,2100,100
1020,2103,13
946,2105,5
3822,2108,68
3609,2113,44
529,2114,-1
4660,2115,-10
4404,2117,-1
4119,2119,14
383,2120,-10
1066,2120,-5
3805,2123,288
4573,2123,28
4449,2123,-2
97,2124,4
4645,2128,-1
1077,2128,3
185,2130,-5
3819,2138,31
701,2138,3
2155,2140,-19
4224,2142,97
515,2142,-3
